role,seed,status,reasons,plan_lap_s,v_peak,thrust_peak,max_angle_deg,stretch,lap_stretched_s,min_gate_gap,n_frame_crossings,frame_margin_m
train,205376,reject,frame_crossing+arena+ref_contact,4.458,5.376,14.751,8.563,1.222,5.448,1.249,1.0,0.0
train,205377,reject,arena,4.503,4.603,14.668,7.944,1.046,4.71,1.148,0.0,0.037
train,205378,reject,frame_crossing+arena+ref_contact,5.019,4.746,14.615,9.267,1.079,5.414,1.671,3.0,0.0
train,205379,reject,frame_crossing+arena+ref_contact,4.451,4.633,14.584,6.554,1.053,4.686,1.13,2.0,0.0
train,205380,reject,frame_crossing+arena+ref_contact,4.482,5.564,14.565,6.626,1.264,5.667,1.434,2.0,0.0
train,205381,reject,frame_crossing+arena+ref_contact,4.376,4.992,14.705,6.601,1.135,4.966,1.219,2.0,0.0
train,205382,reject,frame_crossing+arena+ref_contact,4.61,5.021,14.596,7.578,1.141,5.261,1.577,2.0,0.0
train,205383,reject,arena,4.579,6.399,14.644,8.979,1.454,6.66,1.78,0.0,0.038
train,205384,reject,arena+frame_margin,4.059,4.258,14.55,9.086,1.0,4.059,1.335,0.0,0.003
train,205385,reject,frame_crossing+arena+ref_contact,4.971,5.353,14.725,9.624,1.216,6.048,1.245,2.0,0.0
train,205386,reject,arena,4.037,4.987,14.65,6.224,1.133,4.576,1.774,0.0,0.039
train,205387,reject,frame_crossing+arena+ref_contact,4.932,5.072,14.66,5.351,1.153,5.686,1.44,1.0,0.0
train,205388,reject,frame_crossing+arena+ref_contact,4.668,4.763,14.561,8.793,1.083,5.054,1.553,1.0,0.0
train,205389,reject,frame_crossing+arena+ref_contact,4.342,5.768,14.558,6.264,1.311,5.692,1.047,1.0,0.0
train,205390,reject,arena,3.971,5.35,14.602,5.78,1.216,4.829,1.398,0.0,0.036
train,205391,reject,frame_crossing+arena+ref_contact,4.526,5.62,14.705,8.828,1.277,5.782,2.508,1.0,0.0
train,205392,reject,frame_crossing+arena+ref_contact,4.862,5.48,14.716,8.04,1.246,6.055,1.171,1.0,0.0
train,205393,reject,frame_crossing+arena+ref_contact,4.837,5.163,14.654,9.258,1.173,5.675,2.065,2.0,0.0
train,205394,reject,frame_crossing+arena+ref_contact,4.985,4.969,14.603,7.974,1.129,5.63,1.015,3.0,0.0
train,205395,reject,frame_crossing+arena+ref_contact,4.618,6.352,14.758,5.833,1.444,6.667,1.44,1.0,0.0
train,205396,reject,frame_crossing+arena+ref_contact,4.717,5.05,14.707,7.228,1.148,5.414,1.271,1.0,0.0
train,205397,reject,frame_crossing+arena+ref_contact,4.54,5.975,14.664,7.46,1.358,6.166,1.921,1.0,0.0
train,205398,reject,frame_crossing+arena+ref_contact,4.78,5.835,14.732,9.64,1.326,6.339,1.772,1.0,0.0
train,205399,reject,arena,4.087,4.271,14.581,5.574,1.0,4.087,1.032,0.0,0.036
train,205400,reject,frame_crossing+arena+ref_contact,4.789,4.831,14.714,8.496,1.098,5.259,1.198,2.0,0.0
train,205401,reject,frame_crossing+ref_contact,4.321,5.33,14.691,7.388,1.211,5.234,1.553,2.0,0.0
train,205402,reject,frame_crossing+arena+ref_contact,3.914,4.876,14.692,7.538,1.108,4.337,1.162,1.0,0.0
train,205403,reject,frame_crossing+arena+ref_contact,4.584,4.649,14.664,6.582,1.057,4.844,1.253,1.0,0.0
train,205404,reject,frame_crossing+arena+ref_contact,4.818,5.958,14.689,9.035,1.354,6.524,1.189,3.0,0.0
train,205405,reject,frame_crossing+arena+ref_contact,3.954,4.965,14.651,6.277,1.128,4.462,1.697,1.0,0.0
train,205406,reject,frame_crossing+arena+ref_contact,4.804,5.246,14.704,9.592,1.192,5.728,1.553,4.0,0.0
train,205407,reject,frame_crossing+arena+ref_contact,5.037,5.484,14.725,6.617,1.246,6.277,1.898,2.0,0.0
train,205408,reject,frame_crossing+arena+ref_contact,4.78,5.616,14.666,8.75,1.276,6.101,1.148,3.0,0.0
train,205409,reject,frame_crossing+arena+ref_contact,4.503,5.053,14.465,7.296,1.148,5.17,1.015,2.0,0.0
train,205410,reject,frame_crossing+arena+ref_contact,4.848,6.233,14.73,9.76,1.416,6.867,1.92,2.0,0.0
train,205411,reject,arena,4.051,4.489,14.762,6.432,1.02,4.133,1.267,0.0,0.046
train,205412,reject,frame_crossing+arena+ref_contact,4.234,4.974,14.742,9.803,1.131,4.786,1.892,3.0,0.0
train,205413,reject,arena,4.016,4.731,14.646,8.078,1.075,4.318,1.3,0.0,0.036
train,205414,reject,arena,5.079,6.221,14.697,6.958,1.414,7.182,1.204,0.0,0.053
train,205415,reject,frame_crossing+arena+ref_contact,4.433,5.392,14.716,6.919,1.226,5.433,1.301,1.0,0.0
train,205416,reject,frame_crossing+arena+ref_contact,4.344,4.717,14.691,9.672,1.072,4.657,1.453,1.0,0.0
train,205417,reject,frame_crossing+arena+ref_contact,4.871,4.364,14.446,6.483,1.0,4.871,1.271,2.0,0.0
train,205418,reject,frame_crossing+arena+ref_contact,4.647,4.833,14.638,6.171,1.098,5.105,1.267,1.0,0.0
train,205419,reject,frame_crossing+arena+ref_contact,4.202,5.221,14.779,8.651,1.186,4.986,1.274,2.0,0.0
train,205420,reject,frame_crossing+arena+ref_contact,4.818,4.96,14.723,8.686,1.127,5.432,1.158,1.0,0.0
train,205421,reject,frame_crossing+ref_contact,4.412,5.423,14.72,5.674,1.233,5.438,1.398,1.0,0.0
train,205422,reject,frame_crossing+arena+ref_contact,4.578,5.711,14.63,5.843,1.298,5.943,1.153,2.0,0.0
train,205423,reject,frame_crossing+arena+ref_contact,4.487,6.111,14.603,7.77,1.389,6.231,1.687,1.0,0.0
train,205424,reject,frame_crossing+arena+ref_contact,4.393,3.647,14.771,5.721,1.0,4.393,1.043,1.0,0.0
train,205425,pass,,4.107,4.563,14.631,8.675,1.037,4.259,1.687,0.0,0.043
train,205426,reject,frame_crossing+arena+ref_contact,4.516,4.341,14.739,6.87,1.0,4.516,1.133,1.0,0.0
train,205427,reject,arena+ref_contact,5.025,5.572,14.447,8.018,1.266,6.364,1.761,0.0,0.0
train,205428,reject,frame_crossing+ref_contact,4.706,5.216,14.692,8.279,1.185,5.578,1.073,1.0,0.0
train,205429,reject,frame_crossing+arena+ref_contact,4.8,6.069,14.548,7.073,1.379,6.621,1.453,1.0,0.0
train,205430,reject,frame_crossing+arena+ref_contact,4.599,4.315,14.676,7.796,1.0,4.599,1.107,2.0,0.0
train,205431,pass,,4.299,4.926,14.74,8.065,1.12,4.813,1.337,0.0,0.038
train,205432,reject,frame_crossing+arena+ref_contact,3.946,4.519,14.583,7.925,1.027,4.053,1.337,1.0,0.0
train,205433,reject,arena,4.573,5.579,14.677,6.022,1.268,5.798,1.035,0.0,0.039
train,205434,reject,arena+ref_contact,4.607,4.507,14.594,6.663,1.024,4.719,1.72,0.0,0.0
train,205435,reject,frame_crossing+arena+ref_contact,4.841,5.343,14.682,8.433,1.214,5.879,1.327,3.0,0.0
train,205436,reject,frame_crossing+arena+ref_contact,5.252,6.485,14.555,6.971,1.474,7.74,1.348,3.0,0.0
train,205437,reject,frame_crossing+arena+ref_contact,4.16,4.297,14.598,6.941,1.0,4.16,1.148,1.0,0.0
train,205438,reject,frame_crossing+arena+ref_contact,4.31,5.314,14.61,7.805,1.208,5.205,1.204,1.0,0.0
train,205439,reject,frame_crossing+arena+ref_contact,4.669,5.52,14.642,10.007,1.255,5.858,1.92,2.0,0.0
train,205440,reject,frame_crossing+arena+ref_contact,4.789,6.46,14.745,6.721,1.468,7.031,1.723,1.0,0.0
train,205441,reject,frame_crossing+arena+ref_contact,4.853,6.587,14.724,5.894,1.497,7.265,1.047,1.0,0.0
train,205442,reject,frame_crossing+arena+ref_contact,4.669,5.285,14.718,10.826,1.201,5.609,1.228,1.0,0.0
train,205443,reject,frame_crossing+arena+frame_margin,4.195,4.339,14.756,6.629,1.0,4.195,1.043,2.0,0.011
train,205444,reject,frame_crossing+arena+ref_contact,4.939,5.907,14.753,7.151,1.342,6.631,1.597,2.0,0.0
train,205445,reject,frame_crossing+arena+ref_contact,4.79,5.373,14.672,9.261,1.221,5.849,1.271,2.0,0.0
train,205446,reject,arena,3.75,4.557,14.624,4.909,1.036,3.883,1.133,0.0,0.039
train,205447,reject,arena,4.062,5.322,14.731,6.94,1.21,4.914,1.47,0.0,0.035
train,205448,reject,arena+frame_margin,4.065,3.954,14.685,6.202,1.0,4.065,1.063,0.0,0.019
train,205449,reject,arena+frame_margin,4.433,4.622,14.713,10.696,1.05,4.656,1.249,0.0,0.026
train,205450,reject,frame_crossing+arena+ref_contact,4.945,5.153,14.72,9.028,1.171,5.792,1.858,3.0,0.0
train,205451,reject,arena,4.106,3.678,14.745,6.733,1.0,4.106,1.205,0.0,0.039
train,205452,reject,frame_crossing+arena+ref_contact,4.568,4.61,14.677,9.124,1.048,4.786,1.311,2.0,0.0
train,205453,reject,frame_crossing+arena+ref_contact,4.504,5.044,14.73,7.917,1.146,5.164,1.107,3.0,0.0
train,205454,reject,frame_crossing+ref_contact,4.729,4.764,14.609,5.961,1.083,5.12,1.172,1.0,0.0
train,205455,reject,frame_crossing+arena+ref_contact,4.958,6.606,14.687,6.254,1.501,7.443,1.015,2.0,0.0
train,205456,reject,frame_crossing+arena+ref_contact,4.731,5.095,14.715,10.474,1.158,5.478,1.323,1.0,0.0
train,205457,reject,frame_crossing+arena+ref_contact,4.659,4.301,14.721,6.744,1.0,4.659,1.337,2.0,0.0
train,205458,pass,,4.039,3.936,14.768,4.924,1.0,4.039,1.181,0.0,0.036
train,205459,reject,frame_crossing+arena+ref_contact,4.232,4.959,14.692,7.383,1.127,4.77,1.198,2.0,0.0
train,205460,reject,arena+frame_margin,4.447,5.477,14.73,7.389,1.245,5.536,1.542,0.0,0.005
train,205461,reject,frame_crossing+arena+ref_contact,5.199,4.904,14.642,6.806,1.114,5.794,1.969,2.0,0.0
train,205462,reject,frame_crossing+arena+ref_contact,4.416,5.346,14.75,9.281,1.215,5.365,1.654,1.0,0.0
train,205463,pass,,4.419,6.223,14.726,5.699,1.414,6.25,1.363,0.0,0.037
train,205464,reject,arena,4.802,4.55,14.672,5.859,1.034,4.966,1.109,0.0,0.034
train,205465,reject,frame_crossing+arena+frame_margin,4.51,5.177,14.709,8.121,1.177,5.307,1.266,1.0,0.004
train,205466,reject,frame_crossing+arena+ref_contact,5.01,6.311,14.617,8.743,1.434,7.187,1.856,3.0,0.0
train,205467,reject,frame_crossing+arena+ref_contact,4.337,5.213,14.739,9.016,1.185,5.139,1.097,1.0,0.0
train,205468,reject,frame_crossing+arena+ref_contact,4.242,4.727,14.664,4.298,1.074,4.557,1.235,1.0,0.0
train,205469,pass,,4.782,4.338,14.696,6.549,1.0,4.782,1.026,0.0,0.038
train,205470,reject,frame_crossing+arena+ref_contact,4.633,5.093,14.708,8.995,1.157,5.363,1.695,2.0,0.0
train,205471,reject,frame_crossing+arena+ref_contact,5.015,5.369,14.595,7.075,1.22,6.12,2.203,2.0,0.0
train,205472,reject,frame_crossing+arena+ref_contact,4.728,4.115,14.622,6.122,1.0,4.728,1.13,2.0,0.0
train,205473,reject,frame_crossing+arena+ref_contact,5.174,6.47,14.633,7.86,1.47,7.608,2.295,1.0,0.0
train,205474,reject,frame_crossing+arena+ref_contact,4.645,5.418,14.674,8.584,1.231,5.72,1.706,2.0,0.0
train,205475,reject,frame_crossing+arena+ref_contact,4.67,6.584,14.605,5.804,1.496,6.989,1.579,1.0,0.0
train,205476,reject,frame_crossing+arena+frame_margin,4.614,6.235,14.611,8.657,1.417,6.539,1.739,1.0,0.016
train,205477,reject,frame_crossing+arena+ref_contact,4.821,5.128,14.723,8.491,1.165,5.619,1.293,1.0,0.0
train,205478,reject,frame_crossing+arena+ref_contact,4.701,5.466,14.609,8.958,1.242,5.839,1.794,1.0,0.0
train,205479,reject,frame_crossing+arena+ref_contact,4.768,5.63,14.684,9.676,1.279,6.1,1.35,2.0,0.0
train,205480,reject,frame_crossing+arena+ref_contact,4.719,4.2,14.619,6.686,1.0,4.719,1.13,2.0,0.0
train,205481,reject,frame_crossing+arena+ref_contact,4.776,4.643,14.644,7.203,1.055,5.04,1.118,1.0,0.0
train,205482,reject,frame_crossing+arena+ref_contact,4.158,4.717,14.66,7.934,1.072,4.458,1.063,1.0,0.0
train,205483,reject,frame_crossing+arena+ref_contact,4.593,3.111,14.728,4.176,1.0,4.593,1.058,1.0,0.0
train,205484,reject,arena,3.888,5.686,14.634,6.054,1.292,5.024,1.35,0.0,0.039
train,205485,reject,frame_crossing+arena+ref_contact,4.184,6.488,14.727,5.881,1.474,6.17,1.073,1.0,0.0
train,205486,reject,frame_crossing+arena+frame_margin,4.368,6.607,14.672,6.082,1.502,6.56,1.245,1.0,0.016
train,205487,reject,arena,4.245,5.656,14.73,6.205,1.286,5.458,1.053,0.0,0.041
train,205488,reject,frame_crossing+arena+ref_contact,4.471,6.115,14.711,7.093,1.39,6.213,2.38,3.0,0.0
train,205489,reject,frame_crossing+arena+ref_contact,4.554,4.197,14.548,7.463,1.0,4.554,1.323,1.0,0.0
train,205490,reject,frame_crossing+ref_contact,4.339,4.62,14.745,8.836,1.05,4.556,1.063,1.0,0.0
train,205491,reject,arena,4.47,5.553,14.739,8.583,1.262,5.641,1.266,0.0,0.039
train,205492,reject,frame_crossing+arena+ref_contact,4.768,6.29,14.765,9.452,1.43,6.817,1.78,2.0,0.0
train,205493,reject,frame_crossing+arena+ref_contact,4.689,5.95,14.677,8.398,1.352,6.34,1.821,1.0,0.0
train,205494,reject,frame_crossing+arena+ref_contact,4.786,6.25,14.613,7.387,1.42,6.798,1.118,1.0,0.0
train,205495,reject,frame_crossing+arena+ref_contact,4.424,5.12,14.623,9.432,1.164,5.148,2.108,1.0,0.0
train,205496,reject,frame_crossing+arena+ref_contact,4.346,5.456,14.719,10.066,1.24,5.388,1.553,1.0,0.0
train,205497,reject,frame_crossing+arena+ref_contact,4.221,4.365,14.694,8.455,1.0,4.221,1.723,1.0,0.0
train,205498,reject,frame_crossing+arena+ref_contact,4.135,6.561,14.722,9.295,1.491,6.166,1.372,2.0,0.0
train,205499,reject,frame_crossing+arena+ref_contact,4.521,4.564,14.694,6.082,1.037,4.69,1.245,1.0,0.0
train,205500,reject,frame_crossing+arena+ref_contact,4.696,4.992,14.649,8.361,1.134,5.328,1.542,4.0,0.0
train,205501,reject,arena,4.599,5.13,14.753,8.443,1.166,5.363,1.148,0.0,0.03
train,205502,reject,frame_crossing+arena+ref_contact,4.454,4.815,14.615,8.358,1.094,4.874,1.654,1.0,0.0
train,205503,reject,frame_crossing+arena+ref_contact,5.254,5.589,14.678,10.627,1.27,6.674,2.771,4.0,0.0
train,205504,reject,frame_crossing+arena+ref_contact,4.855,5.33,14.637,7.029,1.211,5.881,1.148,2.0,0.0
train,205505,reject,frame_crossing+arena+ref_contact,4.586,5.628,14.618,8.033,1.279,5.866,1.363,1.0,0.0
train,205506,reject,arena,4.647,4.521,14.709,6.754,1.027,4.775,1.047,0.0,0.036
train,205507,reject,frame_crossing+arena+ref_contact,5.067,5.917,14.739,8.206,1.345,6.814,1.362,1.0,0.0
train,205508,reject,frame_crossing+arena+ref_contact,4.699,5.114,14.744,8.518,1.162,5.462,1.158,1.0,0.0
train,205509,reject,arena,4.093,4.742,14.606,5.833,1.078,4.411,1.109,0.0,0.037
train,205510,reject,frame_crossing+arena+ref_contact,4.655,4.51,14.689,7.633,1.025,4.772,1.047,1.0,0.0
train,205511,reject,frame_crossing+arena+ref_contact,4.202,3.455,14.635,5.041,1.0,4.202,1.029,1.0,0.0
train,205512,reject,frame_crossing+arena+ref_contact,5.154,6.358,14.635,7.012,1.445,7.448,1.107,1.0,0.0
train,205513,reject,frame_crossing+arena+ref_contact,4.53,4.891,14.644,7.525,1.112,5.036,1.405,3.0,0.0
train,205514,reject,frame_crossing+arena+ref_contact,4.711,5.14,14.725,10.016,1.168,5.503,1.133,2.0,0.0
train,205515,reject,frame_crossing+ref_contact,4.563,5.793,14.788,8.241,1.316,6.007,1.249,4.0,0.0
train,205516,reject,frame_crossing+arena+ref_contact,4.685,5.65,14.685,5.85,1.284,6.015,1.235,1.0,0.0
train,205517,reject,frame_crossing+ref_contact,4.381,5.89,14.679,7.298,1.339,5.864,1.883,2.0,0.0
train,205518,reject,frame_crossing+arena+ref_contact,4.691,6.1,14.704,7.212,1.386,6.504,1.109,2.0,0.0
train,205519,reject,frame_crossing+arena+ref_contact,5.318,5.08,14.726,8.734,1.155,6.14,1.245,1.0,0.0
train,205520,reject,frame_crossing+arena+ref_contact,4.825,4.762,14.723,10.724,1.082,5.222,1.077,2.0,0.0
train,205521,reject,frame_crossing+arena+ref_contact,4.484,4.981,14.74,6.323,1.132,5.076,1.176,1.0,0.0
train,205522,reject,frame_crossing+arena+ref_contact,4.906,5.265,14.727,9.117,1.197,5.871,1.974,1.0,0.0
train,205523,reject,frame_crossing+arena+ref_contact,3.865,4.991,14.475,8.545,1.134,4.384,1.293,1.0,0.0
train,205524,reject,arena,3.953,4.678,14.601,5.775,1.063,4.202,1.118,0.0,0.036
train,205525,reject,arena+ref_contact,4.463,4.823,14.589,6.107,1.096,4.892,1.073,0.0,0.0
train,205526,reject,frame_crossing+arena+ref_contact,4.505,5.409,14.684,6.807,1.229,5.538,1.451,1.0,0.0
train,205527,reject,frame_crossing+arena+ref_contact,4.69,5.291,14.688,9.404,1.203,5.64,1.477,2.0,0.0
train,205528,reject,frame_crossing+arena+ref_contact,4.875,5.326,14.7,5.512,1.21,5.901,1.043,1.0,0.0
train,205529,reject,frame_crossing+arena+ref_contact,4.58,4.834,14.729,9.41,1.099,5.032,1.756,2.0,0.0
train,205530,reject,frame_crossing+arena+ref_contact,4.769,5.251,14.621,7.192,1.193,5.691,1.205,1.0,0.0
train,205531,reject,frame_crossing+ref_contact,4.053,4.714,14.695,7.708,1.071,4.342,1.133,2.0,0.0
train,205532,reject,frame_crossing+arena+ref_contact,4.329,5.175,14.683,5.995,1.176,5.091,1.153,1.0,0.0
train,205533,reject,frame_crossing+arena+ref_contact,4.825,5.933,14.757,9.51,1.348,6.506,1.856,2.0,0.0
train,205534,reject,frame_crossing+ref_contact,5.057,6.08,14.674,7.281,1.382,6.989,1.047,3.0,0.0
train,205535,reject,frame_crossing+ref_contact,4.584,4.357,14.508,6.073,1.0,4.584,1.077,1.0,0.0
train,205536,reject,frame_crossing+arena+ref_contact,4.903,6.593,14.625,7.196,1.498,7.347,1.488,1.0,0.0
train,205537,reject,arena,4.671,5.373,14.755,9.057,1.221,5.704,1.311,0.0,0.034
train,205538,reject,frame_crossing+ref_contact,4.43,4.583,14.754,8.061,1.042,4.614,1.219,2.0,0.0
train,205539,reject,frame_crossing+ref_contact,4.677,4.588,14.664,7.766,1.043,4.877,1.118,2.0,0.0
train,205540,reject,frame_crossing+arena+ref_contact,4.736,5.852,14.724,8.684,1.33,6.298,1.453,2.0,0.0
train,205541,reject,frame_crossing+arena+ref_contact,4.435,5.585,14.736,6.977,1.269,5.63,1.747,1.0,0.0
train,205542,reject,frame_crossing+arena+ref_contact,4.578,5.652,14.662,8.429,1.284,5.88,1.13,2.0,0.0
train,205543,reject,frame_crossing+arena+ref_contact,5.063,4.877,14.747,10.726,1.108,5.612,1.963,3.0,0.0
train,205544,reject,frame_crossing+arena+ref_contact,4.476,4.451,14.62,9.172,1.012,4.528,1.542,1.0,0.0
train,205545,reject,arena,3.923,3.983,14.731,5.782,1.0,3.923,1.029,0.0,0.037
train,205546,reject,frame_crossing+arena+ref_contact,4.975,6.274,14.588,6.536,1.426,7.094,1.053,1.0,0.0
train,205547,reject,frame_crossing+arena+ref_contact,4.513,4.786,14.72,6.895,1.088,4.909,1.699,1.0,0.0
train,205548,reject,arena,3.935,4.415,14.637,6.333,1.003,3.948,1.496,0.0,0.04
train,205549,reject,frame_crossing+ref_contact,4.108,4.972,14.641,6.281,1.13,4.642,1.271,1.0,0.0
train,205550,reject,frame_crossing+arena+ref_contact,4.603,5.717,14.623,7.123,1.299,5.98,2.541,1.0,0.0
train,205551,reject,frame_crossing+ref_contact,4.44,6.118,14.728,5.915,1.39,6.174,1.451,1.0,0.0
train,205552,reject,frame_crossing+arena+ref_contact,4.186,6.145,14.68,10.343,1.396,5.846,1.461,2.0,0.0
train,205553,reject,frame_crossing+arena+ref_contact,4.522,5.965,14.657,7.871,1.356,6.131,1.694,1.0,0.0
train,205554,reject,arena+ref_contact,4.248,5.809,14.691,7.613,1.32,5.607,2.125,0.0,0.0
train,205555,reject,arena+ref_contact,4.614,4.932,14.659,8.058,1.121,5.172,1.293,0.0,0.0
train,205556,reject,frame_crossing+arena+ref_contact,4.965,6.065,14.692,6.935,1.379,6.844,1.047,2.0,0.0
train,205557,reject,frame_crossing+arena+ref_contact,4.335,5.687,14.693,7.474,1.293,5.603,1.542,3.0,0.0
train,205558,reject,frame_crossing+arena+ref_contact,4.636,5.45,14.716,7.086,1.239,5.743,1.107,2.0,0.0
train,205559,reject,frame_crossing+arena+ref_contact,4.655,4.572,14.735,6.746,1.039,4.837,1.644,1.0,0.0
train,205560,reject,frame_crossing+arena+ref_contact,4.577,5.779,14.585,6.672,1.313,6.012,1.228,2.0,0.0
train,205561,reject,frame_crossing+ref_contact,4.589,4.092,14.508,9.313,1.0,4.589,1.405,2.0,0.0
train,205562,reject,arena,4.069,5.075,14.671,5.823,1.153,4.693,1.56,0.0,0.05
train,205563,reject,frame_crossing+ref_contact,4.495,4.898,14.749,10.29,1.113,5.003,1.4,2.0,0.0
train,205564,reject,frame_crossing+arena+frame_margin,4.612,5.212,14.772,10.166,1.185,5.464,1.912,1.0,0.024
train,205565,reject,frame_crossing+arena+ref_contact,4.231,4.011,14.639,5.616,1.0,4.231,1.162,2.0,0.0
train,205566,reject,frame_crossing+arena+ref_contact,4.469,3.811,14.736,8.578,1.0,4.469,1.162,1.0,0.0
train,205567,reject,arena,4.641,5.684,14.73,9.388,1.292,5.995,1.026,0.0,0.036
train,205568,reject,frame_crossing+arena+ref_contact,5.154,5.107,14.691,7.333,1.161,5.982,1.408,2.0,0.0
train,205569,reject,frame_crossing+arena+ref_contact,4.658,4.092,14.549,7.238,1.0,4.658,1.073,2.0,0.0
train,205570,reject,frame_crossing+arena+ref_contact,4.765,6.22,14.647,5.883,1.414,6.735,1.047,1.0,0.0
train,205571,reject,frame_crossing+arena+ref_contact,4.753,5.6,14.742,7.273,1.273,6.048,1.807,3.0,0.0
train,205572,reject,arena+ref_contact,4.549,4.474,14.767,6.103,1.017,4.626,1.271,0.0,0.0
train,205573,reject,frame_crossing+arena+ref_contact,5.117,5.254,14.515,8.345,1.194,6.109,1.405,3.0,0.0
train,205574,reject,frame_crossing+arena+ref_contact,4.781,5.001,14.666,6.725,1.137,5.434,1.274,3.0,0.0
train,205575,reject,frame_crossing+arena+ref_contact,4.902,4.858,14.685,7.745,1.104,5.412,1.107,2.0,0.0
train,205576,reject,frame_crossing+ref_contact,4.426,5.38,14.555,6.122,1.223,5.412,1.097,2.0,0.0
train,205577,reject,frame_crossing+arena+ref_contact,4.302,4.134,14.607,5.937,1.0,4.302,1.133,1.0,0.0
train,205578,reject,frame_crossing+arena+ref_contact,5.045,5.348,14.731,8.725,1.215,6.131,1.015,1.0,0.0
train,205579,reject,frame_crossing+ref_contact,4.392,4.118,14.668,6.024,1.0,4.392,1.189,1.0,0.0
train,205580,reject,frame_crossing+ref_contact,4.052,3.479,14.668,5.879,1.0,4.052,1.398,1.0,0.0
train,205581,reject,frame_crossing+arena+ref_contact,5.144,6.567,14.721,8.432,1.492,7.677,2.283,1.0,0.0
train,205582,reject,frame_crossing+arena+ref_contact,4.381,4.778,14.687,9.506,1.086,4.757,1.488,3.0,0.0
train,205583,reject,frame_crossing+arena+ref_contact,4.7,5.258,14.694,8.999,1.195,5.617,1.198,2.0,0.0
train,205584,reject,frame_crossing+arena+ref_contact,4.723,5.407,14.715,9.695,1.229,5.804,1.795,1.0,0.0
train,205585,reject,frame_crossing+arena+frame_margin,4.088,3.722,14.719,5.865,1.0,4.088,1.031,1.0,0.006
train,205586,reject,frame_crossing+arena+ref_contact,4.82,6.314,14.73,8.473,1.435,6.918,1.807,1.0,0.0
train,205587,reject,frame_crossing+arena+ref_contact,4.513,4.285,14.748,9.693,1.0,4.513,1.694,2.0,0.0
train,205588,reject,frame_crossing+arena+ref_contact,4.328,4.465,14.67,7.589,1.015,4.392,1.249,2.0,0.0
train,205589,reject,frame_crossing+arena+ref_contact,5.007,5.787,14.709,6.783,1.315,6.585,1.047,1.0,0.0
train,205590,reject,frame_crossing+arena+ref_contact,4.603,5.366,14.753,9.831,1.219,5.614,1.96,4.0,0.0
train,205591,reject,frame_crossing+arena+ref_contact,4.664,4.819,14.685,5.688,1.095,5.108,1.172,1.0,0.0
train,205592,reject,arena,3.849,4.77,14.716,5.291,1.084,4.173,1.219,0.0,0.048
train,205593,reject,frame_crossing+arena+ref_contact,4.348,4.337,14.667,6.917,1.0,4.348,1.553,1.0,0.0
train,205594,reject,frame_crossing+arena+ref_contact,4.251,5.948,14.706,8.266,1.352,5.746,2.356,1.0,0.0
train,205595,reject,arena,4.046,4.742,14.622,7.001,1.078,4.361,1.153,0.0,0.047
train,205596,reject,frame_crossing+arena+frame_margin,4.686,5.449,14.714,8.112,1.238,5.804,1.026,1.0,0.011
train,205597,reject,frame_crossing+arena+ref_contact,4.819,5.129,14.698,8.333,1.166,5.617,1.398,2.0,0.0
train,205598,reject,frame_crossing+arena+ref_contact,4.745,5.701,14.753,8.176,1.296,6.148,1.043,2.0,0.0
train,205599,reject,frame_crossing+arena+ref_contact,4.831,5.31,14.754,8.509,1.207,5.83,1.898,3.0,0.0
train,205600,reject,frame_crossing+arena+ref_contact,4.2,5.265,14.652,8.666,1.197,5.026,1.697,1.0,0.0
train,205601,reject,frame_crossing+arena+ref_contact,4.239,4.431,14.719,7.861,1.007,4.269,1.029,2.0,0.0
train,205602,reject,frame_crossing+arena+ref_contact,4.272,4.267,14.554,7.185,1.0,4.272,1.077,1.0,0.0
train,205603,reject,frame_crossing+arena+ref_contact,4.587,5.976,14.73,8.932,1.358,6.231,2.213,2.0,0.0
train,205604,reject,frame_crossing+arena+ref_contact,4.308,5.692,14.751,5.815,1.294,5.573,1.035,1.0,0.0
train,205605,reject,frame_crossing+arena+ref_contact,4.231,5.449,14.62,6.137,1.238,5.24,1.764,1.0,0.0
train,205606,reject,frame_crossing+arena+ref_contact,5.039,6.567,14.769,8.686,1.493,7.521,1.694,1.0,0.0
train,205607,reject,frame_crossing+arena+frame_margin,4.304,4.511,14.728,7.812,1.025,4.412,1.626,1.0,0.011
train,205608,reject,frame_crossing+arena+frame_margin,4.297,5.186,14.678,5.453,1.179,5.064,1.029,1.0,0.012
train,205609,reject,frame_crossing+arena+ref_contact,4.65,5.064,14.73,8.797,1.151,5.352,1.029,2.0,0.0
train,205610,reject,arena,3.954,5.815,14.757,5.959,1.322,5.225,1.035,0.0,0.045
train,205611,reject,frame_crossing+arena+ref_contact,4.589,3.685,14.424,6.454,1.0,4.589,1.231,2.0,0.0
train,205612,reject,frame_crossing+arena+ref_contact,4.596,6.442,14.657,5.906,1.464,6.728,1.103,2.0,0.0
train,205613,reject,frame_crossing+arena+ref_contact,4.922,5.277,14.635,8.535,1.199,5.904,1.47,2.0,0.0
train,205614,reject,frame_crossing+arena+ref_contact,4.986,6.265,14.681,8.578,1.424,7.099,1.972,3.0,0.0
train,205615,reject,arena+ref_contact,4.898,5.807,14.578,6.504,1.32,6.465,1.644,0.0,0.0
train,205616,reject,ref_contact,3.993,4.167,14.687,8.83,1.0,3.993,1.133,0.0,0.0
